Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Nigeria,Sub-Saharan Africa,2020,121490,"Other forage products, nes",369.43,303.49,1.2173
Greece,Western Europe,2020,121490,"Other forage products, nes",369.17,1274.14,0.2897
Uruguay,South America,2020,121490,"Other forage products, nes",336.54,1114.43,0.302
China,East Asia,2020,121490,"Other forage products, nes",325.69,29.702099999999998,10.9652
Finland,Western Europe,2020,121490,"Other forage products, nes",297.76,490.49,0.6071
Portugal,Western Europe,2020,121490,"Other forage products, nes",272.69,274.068,0.995
Kazakhstan,Eastern Europe,2020,121490,"Other forage products, nes",265.54,2315.88,0.1147
Georgia,Eastern Europe,2020,121490,"Other forage products, nes",250.69,1404.1,0.1785
Hong Kong (China),East Asia,2020,121490,"Other forage products, nes",219.32,104.964,2.0895
Japan,East Asia,2020,121490,"Other forage products, nes",198.95,152.087,1.30813
Israel,Middle East,2020,121490,"Other forage products, nes",175.0,579.01,0.3022
Croatia,Eastern Europe,2020,121490,"Other forage products, nes",163.94,682.395,0.2402
Ireland,Western Europe,2020,121490,"Other forage products, nes",131.84,159.172,0.8283
Vietnam,Southeast Asia,2020,121490,"Other forage products, nes",129.83,429.551,0.3022
Kuwait,Middle East,2020,121490,"Other forage products, nes",126.55,390.0,0.3245
Singapore,Southeast Asia,2020,121490,"Other forage products, nes",105.43,129.642,0.8132
Serbia,Eastern Europe,2020,121490,"Other forage products, nes",103.43,732.782,0.1411
India,Central Asia,2022,121490,"Other forage products, nes",0.87,0.25342424242424244,3.433
Indonesia,Southeast Asia,2020,121490,"Other forage products, nes",79.33,165.90253004663558,0.4782
Italy,Western Europe,2009,121490,"Other forage products, nes",11073.79,41604.25828215405,0.2662
Switzerland,Western Europe,2020,121490,"Other forage products, nes",78.63,135.467,0.5804
Ethiopia,Sub-Saharan Africa,2020,121490,"Other forage products, nes",78.16,240.0,0.3257
Jordan,Middle East,2020,121490,"Other forage products, nes",84.81,249.97226127049186,0.3393
Lebanon,Middle East,2020,121490,"Other forage products, nes",52.98,811.474,0.0653
India,Central Asia,2020,121490,"Other forage products, nes",47.46,20.568,2.3075
Peru,South America,2020,121490,"Other forage products, nes",46.1,164.851,0.2796
Thailand,Southeast Asia,2020,121490,"Other forage products, nes",42.17,39.5109,1.0673
Malaysia,Southeast Asia,2020,121490,"Other forage products, nes",35.77,100.44,0.3561
Kenya,Sub-Saharan Africa,2020,121490,"Other forage products, nes",32.77,85.13,0.3849
Brazil,South America,2020,121490,"Other forage products, nes",29.56,30.692,0.9631
Ecuador,South America,2020,121490,"Other forage products, nes",20.0,50.0,0.4
North Macedonia,Eastern Europe,2020,121490,"Other forage products, nes",17.18,71.86,0.2391
Oman,Middle East,2020,121490,"Other forage products, nes",17.14,63.8,0.2687
Jamaica,Central America and Caribbean,2020,121490,"Other forage products, nes",16.5,22.027,0.7491
Montenegro,Eastern Europe,2020,121490,"Other forage products, nes",13.51,61.08,0.2212
Moldova,Eastern Europe,2020,121490,"Other forage products, nes",11.57,253.91,0.0456
Other Asia,Other Asia,2020,121490,"Other forage products, nes",8.13,5.15318,1.5777
Armenia,Eastern Europe,2020,121490,"Other forage products, nes",5.86,4.155,1.4103
Bosnia and Herzegovina,Eastern Europe,2020,121490,"Other forage products, nes",4.47,49.22,0.0908
Bahrain,Middle East,2020,121490,"Other forage products, nes",3.55,1.048,3.3874
Slovenia,Eastern Europe,2020,121490,"Other forage products, nes",2.23,3.6055,0.6185
Mauritius,Sub-Saharan Africa,2020,121490,"Other forage products, nes",1.94,3.732,0.5198
Morocco,North Africa,2020,121490,"Other forage products, nes",1.91,0.6949,2.7486
Cote d'Ivoire,Sub-Saharan Africa,2020,121490,"Other forage products, nes",1.72,7.585,0.2268
Zambia,Sub-Saharan Africa,2020,121490,"Other forage products, nes",1.64,5.23133,0.3135
Namibia,Sub-Saharan Africa,2020,121490,"Other forage products, nes",1.22,3.004,0.4061
Niger,Sub-Saharan Africa,2020,121490,"Other forage products, nes",0.87,6.0,0.145
Uganda,Sub-Saharan Africa,2020,121490,"Other forage products, nes",0.3,5.0,0.06
Lesotho,Sub-Saharan Africa,2020,121490,"Other forage products, nes",0.1,0.3,0.3333
Dominican Republic,Central America and Caribbean,2020,121490,"Other forage products, nes",0.09,0.21,0.4286
United States,North America,2019,121490,"Other forage products, nes",1505310.6,4749110.0,0.317
European Union,Western Europe,2019,121490,"Other forage products, nes",404232.4,1643420.0,0.246
Australia,Oceania,2019,121490,"Other forage products, nes",373068.29,1071530.0,0.3482
Spain,Western Europe,2019,121490,"Other forage products, nes",205236.46,854149.0,0.2403
Canada,North America,2019,121490,"Other forage products, nes",133169.95,413361.0,0.3222
Italy,Western Europe,2019,121490,"Other forage products, nes",114163.4,485856.0,0.235
South Korea,East Asia,2020,121490,"Other forage products, nes",64.84,172.14776999999998,0.3767
Netherlands,Western Europe,2019,121490,"Other forage products, nes",43370.46,91461.6,0.4742
Germany,Western Europe,2019,121490,"Other forage products, nes",36550.5,102060.0,0.3581
Romania,Eastern Europe,2019,121490,"Other forage products, nes",30656.55,110103.0,0.2784
Argentina,South America,2019,121490,"Other forage products, nes",29300.37,88002.8,0.3329
Egypt,North Africa,2019,121490,"Other forage products, nes",25280.57,91038.4,0.2777
Turkey,Eastern Europe,2019,121490,"Other forage products, nes",13678.71,74018.4,0.1848
Chile,South America,2019,121490,"Other forage products, nes",13498.7,20934.3,0.6448
South Africa,Sub-Saharan Africa,2019,121490,"Other forage products, nes",11007.38,66957.9,0.1644
Poland,Eastern Europe,2019,121490,"Other forage products, nes",9746.82,30305.9,0.3216
Austria,Western Europe,2019,121490,"Other forage products, nes",8193.04,30534.2,0.2683
New Zealand,Oceania,2019,121490,"Other forage products, nes",7459.04,26860.9,0.2777
Bulgaria,Eastern Europe,2019,121490,"Other forage products, nes",7005.6,32054.4,0.2186
Lithuania,Eastern Europe,2019,121490,"Other forage products, nes",5071.26,16102.1,0.3149
Belgium,Western Europe,2019,121490,"Other forage products, nes",4298.71,8086.76,0.5316
Czech Republic,Eastern Europe,2019,121490,"Other forage products, nes",4266.35,37246.3,0.1145
Denmark,Western Europe,2019,121490,"Other forage products, nes",4009.36,15518.5,0.2584
Sweden,Western Europe,2019,121490,"Other forage products, nes",3759.43,15023.5,0.2502
Russia,Eastern Europe,2019,121490,"Other forage products, nes",3180.36,10814.0,0.2941
Ukraine,Eastern Europe,2019,121490,"Other forage products, nes",2521.95,10047.2,0.251
United Kingdom,Western Europe,2019,121490,"Other forage products, nes",2352.53,5203.08,0.4521
Iceland,Western Europe,2019,121490,"Other forage products, nes",1719.6,7948.59,0.2163
Afghanistan,Central Asia,2019,121490,"Other forage products, nes",1510.33,2618.0,0.5769
United Arab Emirates,Middle East,2019,121490,"Other forage products, nes",1295.99,2974.74,0.4357
Belarus,Eastern Europe,2019,121490,"Other forage products, nes",1266.3,2670.15,0.4742
Luxembourg,Western Europe,2019,121490,"Other forage products, nes",1135.13,2309.37,0.4915
Slovakia,Eastern Europe,2019,121490,"Other forage products, nes",985.45,4434.31,0.2222
Kazakhstan,Eastern Europe,2019,121490,"Other forage products, nes",702.53,1784.79,0.3936
Portugal,Western Europe,2019,121490,"Other forage products, nes",691.61,2521.27,0.2743
China,East Asia,2019,121490,"Other forage products, nes",661.57,79.3186,8.3407
Latvia,Eastern Europe,2019,121490,"Other forage products, nes",421.9,878.61,0.4802
Pakistan,Central Asia,2019,121490,"Other forage products, nes",406.1,3364.38,0.1207
Hungary,Eastern Europe,2019,121490,"Other forage products, nes",377.71,2826.94,0.1336
Nigeria,Sub-Saharan Africa,2019,121490,"Other forage products, nes",370.31,459.56,0.8058
Lesotho,Sub-Saharan Africa,2012,121490,"Other forage products, nes",0.15,0.4411764705882352,0.34
Hong Kong (China),East Asia,2019,121490,"Other forage products, nes",241.15,298.682,0.8074
Greece,Western Europe,2019,121490,"Other forage products, nes",232.13,631.783,0.3674
Iran,Middle East,2019,121490,"Other forage products, nes",172.51,569.611,0.3029
Kyrgyzstan,Eastern Europe,2019,121490,"Other forage products, nes",167.45,854.336,0.196
Thailand,Southeast Asia,2019,121490,"Other forage products, nes",161.8,481.247,0.3362
Japan,East Asia,2019,121490,"Other forage products, nes",158.98,327.452,0.4855
Uruguay,South America,2019,121490,"Other forage products, nes",156.41,652.79,0.2396
South Korea,East Asia,2019,121490,"Other forage products, nes",142.46,381.0,0.3739
Colombia,South America,2019,121490,"Other forage products, nes",129.23,409.68,0.3154
Ecuador,South America,2019,121490,"Other forage products, nes",120.38,300.0,0.4013
Georgia,Eastern Europe,2019,121490,"Other forage products, nes",119.72,553.49,0.2163
India,Central Asia,2019,121490,"Other forage products, nes",116.23,34.918,3.3287
Croatia,Eastern Europe,2019,121490,"Other forage products, nes",113.96,481.636,0.2366
Serbia,Eastern Europe,2019,121490,"Other forage products, nes",100.38,891.639,0.1126
Ireland,Western Europe,2019,121490,"Other forage products, nes",89.56,121.562,0.7367
Peru,South America,2019,121490,"Other forage products, nes",83.76,355.29,0.2358
Norway,Western Europe,2019,121490,"Other forage products, nes",79.83,52.382,1.524
Switzerland,Western Europe,2019,121490,"Other forage products, nes",75.95,129.506,0.5865
Lebanon,Middle East,2019,121490,"Other forage products, nes",68.61,678.865,0.1011
Kuwait,Middle East,2019,121490,"Other forage products, nes",66.56,203.0,0.3279
Vietnam,Southeast Asia,2019,121490,"Other forage products, nes",59.93,227.046,0.264
Brazil,South America,2019,121490,"Other forage products, nes",58.1,174.363,0.3332
Singapore,Southeast Asia,2019,121490,"Other forage products, nes",57.2,39.117599999999996,1.4623
Indonesia,Southeast Asia,2019,121490,"Other forage products, nes",54.5,139.202,0.3915
Estonia,Eastern Europe,2019,121490,"Other forage products, nes",49.32,123.071,0.4007
Moldova,Eastern Europe,2019,121490,"Other forage products, nes",36.32,488.07,0.0744
Israel,Middle East,2019,121490,"Other forage products, nes",33.0,125.03,0.2639
Oman,Middle East,2019,121490,"Other forage products, nes",22.58,32.6,0.6926
Montenegro,Eastern Europe,2019,121490,"Other forage products, nes",16.85,59.765,0.2819
Morocco,North Africa,2019,121490,"Other forage products, nes",15.33,12.13,1.2638099999999999
Kenya,Sub-Saharan Africa,2019,121490,"Other forage products, nes",12.73,70.01,0.1818
Mozambique,Sub-Saharan Africa,2022,121490,"Other forage products, nes",154.25,1538.0078070175439,0.1003
El Salvador,Central America and Caribbean,2019,121490,"Other forage products, nes",9.95,2.2746,4.3744
Angola,Sub-Saharan Africa,2019,121490,"Other forage products, nes",7.25,23.482,0.3087
North Macedonia,Eastern Europe,2019,121490,"Other forage products, nes",5.86,60.7,0.0965
Mali,Sub-Saharan Africa,2019,121490,"Other forage products, nes",5.12,50.0,0.1024
Namibia,Sub-Saharan Africa,2019,121490,"Other forage products, nes",3.5,27.236,0.1285
Tunisia,North Africa,2019,121490,"Other forage products, nes",3.29,3.0,1.0967
Yemen,Middle East,2019,121490,"Other forage products, nes",3.22,0.644,5.0
Dominican Republic,Central America and Caribbean,2019,121490,"Other forage products, nes",3.17,19.8,0.1601
Malta,Western Europe,2019,121490,"Other forage products, nes",2.16,1.45,1.48966
Azerbaijan,Eastern Europe,2019,121490,"Other forage products, nes",1.94,10.18,0.1906
Zambia,Sub-Saharan Africa,2019,121490,"Other forage products, nes",1.92,6.92295,0.2773
Cameroon,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.6,0.3,2.0
Slovenia,Eastern Europe,2019,121490,"Other forage products, nes",0.28,0.0365,7.6712
Senegal,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.27,0.05,5.4
Mozambique,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.11,0.5,0.22
Sri Lanka,Central Asia,2019,121490,"Other forage products, nes",0.11,0.04556,2.4144
Uzbekistan,Central Asia,2019,121490,"Other forage products, nes",0.1,0.04,2.5
Nicaragua,Central America and Caribbean,2019,121490,"Other forage products, nes",0.04,0.04,1.0
Cote d'Ivoire,Sub-Saharan Africa,2019,121490,"Other forage products, nes",0.04,0.137,0.292
Guatemala,Central America and Caribbean,2019,121490,"Other forage products, nes",0.01,0.356,0.0281
United States,North America,2018,121490,"Other forage products, nes",1362026.88,4441860.0,0.3066
Australia,Oceania,2018,121490,"Other forage products, nes",408248.77,1392240.0,0.2932
European Union,Western Europe,2018,121490,"Other forage products, nes",366299.33,1556550.0,0.2353
Spain,Western Europe,2018,121490,"Other forage products, nes",216055.04,944418.0,0.2288
Canada,North America,2018,121490,"Other forage products, nes",131435.45,417455.0,0.3148
Italy,Western Europe,2018,121490,"Other forage products, nes",74110.22,313774.0,0.2362
France,Western Europe,2018,121490,"Other forage products, nes",61097.41,238092.0,0.2566
Germany,Western Europe,2018,121490,"Other forage products, nes",39174.13,116882.0,0.3352
Netherlands,Western Europe,2018,121490,"Other forage products, nes",38973.39,81159.4,0.4802
Romania,Eastern Europe,2018,121490,"Other forage products, nes",28449.52,118001.0,0.2411
Poland,Eastern Europe,2018,121490,"Other forage products, nes",12219.2,67077.3,0.1822
Egypt,North Africa,2018,121490,"Other forage products, nes",11399.46,44422.8,0.2566
Chile,South America,2018,121490,"Other forage products, nes",10240.48,15798.6,0.6482
Austria,Western Europe,2018,121490,"Other forage products, nes",9336.54,33657.2,0.2774
Denmark,Western Europe,2018,121490,"Other forage products, nes",6828.54,24224.1,0.2819
Czech Republic,Eastern Europe,2018,121490,"Other forage products, nes",5708.73,31891.9,0.179
Sweden,Western Europe,2018,121490,"Other forage products, nes",5566.88,22792.1,0.2442
New Zealand,Oceania,2018,121490,"Other forage products, nes",5229.45,20378.7,0.2566
Bulgaria,Eastern Europe,2018,121490,"Other forage products, nes",4949.5,24341.4,0.2033
Ukraine,Eastern Europe,2018,121490,"Other forage products, nes",4400.87,16578.7,0.2655
Lithuania,Eastern Europe,2018,121490,"Other forage products, nes",4107.13,16235.2,0.253
New Zealand,Oceania,2017,121490,"Other forage products, nes",4991.43,18920.384142742227,0.2638
Iceland,Western Europe,2018,121490,"Other forage products, nes",3568.48,19703.5,0.1811
South Africa,Sub-Saharan Africa,2018,121490,"Other forage products, nes",3496.71,18547.7,0.1885
Belgium,Western Europe,2018,121490,"Other forage products, nes",3244.32,6644.73,0.4883
United Kingdom,Western Europe,2018,121490,"Other forage products, nes",2265.26,3218.88,0.7037
Turkey,Eastern Europe,2018,121490,"Other forage products, nes",2263.94,12221.0,0.1852
Russia,Eastern Europe,2018,121490,"Other forage products, nes",1894.27,7031.24,0.2694
Afghanistan,Central Asia,2018,121490,"Other forage products, nes",1862.65,1719.56,1.0832
United Arab Emirates,Middle East,2018,121490,"Other forage products, nes",1358.32,3748.79,0.3623
Luxembourg,Western Europe,2018,121490,"Other forage products, nes",1355.39,3094.76,0.438
Belarus,Eastern Europe,2018,121490,"Other forage products, nes",1069.8,971.67,1.101
Slovakia,Eastern Europe,2018,121490,"Other forage products, nes",956.76,3646.09,0.2624
Thailand,Southeast Asia,2018,121490,"Other forage products, nes",872.42,1884.16,0.463
Nigeria,Sub-Saharan Africa,2018,121490,"Other forage products, nes",825.61,805.888,1.0245
Iran,Middle East,2018,121490,"Other forage products, nes",623.88,1250.54,0.4989
Latvia,Eastern Europe,2018,121490,"Other forage products, nes",601.05,9482.96,0.0634
Kyrgyzstan,Eastern Europe,2018,121490,"Other forage products, nes",579.35,2876.43,0.2014
Portugal,Western Europe,2018,121490,"Other forage products, nes",578.11,807.162,0.7162
Finland,Western Europe,2018,121490,"Other forage products, nes",558.17,1065.44,0.5239
Hungary,Eastern Europe,2018,121490,"Other forage products, nes",541.25,2748.77,0.1969
Croatia,Eastern Europe,2018,121490,"Other forage products, nes",391.6,6933.1,0.0565
Uruguay,South America,2018,121490,"Other forage products, nes",375.7,1323.02,0.284
Estonia,Eastern Europe,2018,121490,"Other forage products, nes",357.59,990.729,0.3609
Kenya,Sub-Saharan Africa,2018,121490,"Other forage products, nes",192.29,150.142,1.2807
Indonesia,Southeast Asia,2018,121490,"Other forage products, nes",186.8,100.822,1.8528
Kazakhstan,Eastern Europe,2018,121490,"Other forage products, nes",183.98,493.0,0.3732
Ireland,Western Europe,2018,121490,"Other forage products, nes",177.31,298.704,0.5936
Japan,East Asia,2018,121490,"Other forage products, nes",163.22,529.83,0.30806100000000003
Hong Kong (China),East Asia,2018,121490,"Other forage products, nes",119.18,191.552,0.6222
Kuwait,Middle East,2018,121490,"Other forage products, nes",101.07,302.2,0.3344
Serbia,Eastern Europe,2018,121490,"Other forage products, nes",98.22,763.99,0.1286
Jordan,Middle East,2018,121490,"Other forage products, nes",94.46,203.837,0.4634
Switzerland,Western Europe,2018,121490,"Other forage products, nes",87.98,206.916,0.4252
Greece,Western Europe,2018,121490,"Other forage products, nes",63.22,192.486,0.3284
China,East Asia,2018,121490,"Other forage products, nes",59.32,58.128,1.0205
South Korea,East Asia,2018,121490,"Other forage products, nes",58.51,158.5,0.3691
Peru,South America,2018,121490,"Other forage products, nes",58.14,235.045,0.2474
Singapore,Southeast Asia,2018,121490,"Other forage products, nes",55.07,50.7,1.0862
Argentina,South America,2018,121490,"Other forage products, nes",54.26,384.834,0.141
Brazil,South America,2018,121490,"Other forage products, nes",53.03,145.246,0.3651
Moldova,Eastern Europe,2018,121490,"Other forage products, nes",51.86,634.41,0.0817
Norway,Western Europe,2018,121490,"Other forage products, nes",49.44,99.939,0.4947
Lebanon,Middle East,2018,121490,"Other forage products, nes",48.15,371.843,0.1295
Pakistan,Central Asia,2018,121490,"Other forage products, nes",43.41,367.469,0.1181
India,Central Asia,2018,121490,"Other forage products, nes",41.99,24.144,1.7391
Oman,Middle East,2018,121490,"Other forage products, nes",27.92,36.397,0.7671
Georgia,Eastern Europe,2018,121490,"Other forage products, nes",23.79,182.652,0.1302
Malaysia,Southeast Asia,2018,121490,"Other forage products, nes",17.43,25.92,0.6725
Other Asia,Other Asia,2018,121490,"Other forage products, nes",6.37,2.554,2.4941
Colombia,South America,2018,121490,"Other forage products, nes",5.74,25.69,0.2234
Niger,Sub-Saharan Africa,2018,121490,"Other forage products, nes",5.32,19.7,0.2701
North Macedonia,Eastern Europe,2018,121490,"Other forage products, nes",4.45,38.54,0.1155
Namibia,Sub-Saharan Africa,2018,121490,"Other forage products, nes",3.65,14.2228,0.2566
Benin,Sub-Saharan Africa,2018,121490,"Other forage products, nes",3.6,100.0,0.036
Mauritius,Sub-Saharan Africa,2018,121490,"Other forage products, nes",2.43,3.996,0.6081
Montenegro,Eastern Europe,2018,121490,"Other forage products, nes",1.74,6.68,0.2605
El Salvador,Central America and Caribbean,2018,121490,"Other forage products, nes",1.31,0.2316,5.6563
Bosnia and Herzegovina,Eastern Europe,2018,121490,"Other forage products, nes",1.06,9.56,0.1109
Morocco,North Africa,2018,121490,"Other forage products, nes",0.97,0.331,2.9305
Bahrain,Middle East,2018,121490,"Other forage products, nes",0.47,0.08,5.875
Dominican Republic,Central America and Caribbean,2018,121490,"Other forage products, nes",0.18,0.05,3.6
Malawi,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.14,0.4,0.35
Lesotho,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.11,0.3,0.36666699999999997
Slovenia,Eastern Europe,2018,121490,"Other forage products, nes",0.05,0.07202,0.6943
Angola,Sub-Saharan Africa,2018,121490,"Other forage products, nes",0.02,0.02,1.0
Guatemala,Central America and Caribbean,2018,121490,"Other forage products, nes",0.01,0.081,0.1235
United States,North America,2017,121490,"Other forage products, nes",1396996.88,4799650.0,0.2911
Australia,Oceania,2017,121490,"Other forage products, nes",436961.46,1518390.0,0.2878
European Union,Western Europe,2017,121490,"Other forage products, nes",260907.14,1230680.0,0.212
Spain,Western Europe,2017,121490,"Other forage products, nes",169391.83,834971.0,0.2029
New Zealand,Oceania,2016,121490,"Other forage products, nes",3847.53,13891.184282480886,0.277
Italy,Western Europe,2017,121490,"Other forage products, nes",51307.78,230591.0,0.2225
France,Western Europe,2017,121490,"Other forage products, nes",35376.35,149410.0,0.2368
Germany,Western Europe,2017,121490,"Other forage products, nes",29990.57,109540.0,0.2738
Netherlands,Western Europe,2017,121490,"Other forage products, nes",27632.4,50020.7,0.5524
Afghanistan,Central Asia,2017,121490,"Other forage products, nes",26843.82,42271.6,0.635
Romania,Eastern Europe,2017,121490,"Other forage products, nes",20654.42,85928.8,0.2404
Argentina,South America,2017,121490,"Other forage products, nes",18884.26,54423.4,0.347
Poland,Eastern Europe,2017,121490,"Other forage products, nes",16423.33,70043.4,0.2345
Egypt,North Africa,2017,121490,"Other forage products, nes",9829.77,40639.6,0.2419
Chile,South America,2017,121490,"Other forage products, nes",9243.04,11487.0,0.8047
Ukraine,Eastern Europe,2017,121490,"Other forage products, nes",5741.54,20362.2,0.282
New Zealand,Oceania,2015,121490,"Other forage products, nes",3152.33,10537.391942349605,0.2992
Austria,Western Europe,2017,121490,"Other forage products, nes",4724.14,25494.6,0.1853
Czech Republic,Eastern Europe,2017,121490,"Other forage products, nes",4321.26,42157.5,0.1025
Bulgaria,Eastern Europe,2017,121490,"Other forage products, nes",4145.51,21480.2,0.193
Sweden,Western Europe,2017,121490,"Other forage products, nes",3283.11,15810.6,0.2077
Sudan,Sub-Saharan Africa,2017,121490,"Other forage products, nes",3030.59,32698.1,0.0927
Lithuania,Eastern Europe,2017,121490,"Other forage products, nes",2923.77,10471.9,0.2792
Belgium,Western Europe,2017,121490,"Other forage products, nes",2365.12,4694.33,0.5038
United Kingdom,Western Europe,2017,121490,"Other forage products, nes",2322.27,2391.75,0.971
South Africa,Sub-Saharan Africa,2017,121490,"Other forage products, nes",2047.41,11127.0,0.184
Denmark,Western Europe,2017,121490,"Other forage products, nes",2024.3,7423.6,0.2727
Iran,Middle East,2017,121490,"Other forage products, nes",1113.86,2156.72,0.5165
Luxembourg,Western Europe,2017,121490,"Other forage products, nes",1043.17,2426.14,0.43
Turkey,Eastern Europe,2017,121490,"Other forage products, nes",1042.51,2174.85,0.4793
Israel,Middle East,2017,121490,"Other forage products, nes",990.0,5049.55,0.1961
Thailand,Southeast Asia,2017,121490,"Other forage products, nes",934.56,1809.5,0.5165
Latvia,Eastern Europe,2017,121490,"Other forage products, nes",931.75,16732.1,0.0557
Slovakia,Eastern Europe,2017,121490,"Other forage products, nes",881.65,6703.73,0.1315
Russia,Eastern Europe,2017,121490,"Other forage products, nes",756.4,2376.96,0.3182
United Arab Emirates,Middle East,2017,121490,"Other forage products, nes",527.4,985.677,0.5351
Belarus,Eastern Europe,2017,121490,"Other forage products, nes",490.6,325.42,1.5076
Iceland,Western Europe,2017,121490,"Other forage products, nes",446.95,1516.47,0.2947
Uruguay,South America,2017,121490,"Other forage products, nes",418.99,1338.53,0.313
Kazakhstan,Eastern Europe,2017,121490,"Other forage products, nes",406.14,1021.0,0.3978
Greece,Western Europe,2017,121490,"Other forage products, nes",305.03,872.363,0.3497
Portugal,Western Europe,2017,121490,"Other forage products, nes",287.95,299.397,0.9618
Hungary,Eastern Europe,2017,121490,"Other forage products, nes",222.57,850.392,0.2617
Ireland,Western Europe,2017,121490,"Other forage products, nes",185.03,305.393,0.6059
Finland,Western Europe,2017,121490,"Other forage products, nes",181.47,327.173,0.5547
Croatia,Eastern Europe,2017,121490,"Other forage products, nes",126.54,718.341,0.1762
Oman,Middle East,2017,121490,"Other forage products, nes",118.35,219.95,0.5381
Kuwait,Middle East,2017,121490,"Other forage products, nes",114.79,387.0,0.2966
China,East Asia,2017,121490,"Other forage products, nes",110.61,31.085,3.5583
Kyrgyzstan,Eastern Europe,2017,121490,"Other forage products, nes",103.53,558.752,0.1853
Lebanon,Middle East,2017,121490,"Other forage products, nes",84.91,201.692,0.421
Ethiopia,Sub-Saharan Africa,2017,121490,"Other forage products, nes",83.16,240.0,0.3465
Georgia,Eastern Europe,2017,121490,"Other forage products, nes",82.63,432.313,0.1911
Switzerland,Western Europe,2017,121490,"Other forage products, nes",77.68,124.368,0.6246
Japan,East Asia,2017,121490,"Other forage products, nes",68.92,166.755,0.4133
Indonesia,Southeast Asia,2017,121490,"Other forage products, nes",59.61,13.2045,4.5144
Serbia,Eastern Europe,2017,121490,"Other forage products, nes",46.36,160.86,0.2882
New Zealand,Oceania,2014,121490,"Other forage products, nes",3561.51,11098.145957686113,0.3209
Moldova,Eastern Europe,2017,121490,"Other forage products, nes",45.7,579.41,0.0789
Pakistan,Central Asia,2017,121490,"Other forage products, nes",37.67,397.225,0.0948
Slovenia,Eastern Europe,2017,121490,"Other forage products, nes",30.23,74.431,0.4061
Norway,Western Europe,2017,121490,"Other forage products, nes",25.73,237.748,0.1082
Brazil,South America,2017,121490,"Other forage products, nes",24.08,66.165,0.3639
Peru,South America,2017,121490,"Other forage products, nes",21.85,118.53,0.1843
Nicaragua,Central America and Caribbean,2017,121490,"Other forage products, nes",20.57,286.201,0.0719
Honduras,Central America and Caribbean,2017,121490,"Other forage products, nes",18.78,9.63,1.9502
Vietnam,Southeast Asia,2017,121490,"Other forage products, nes",10.23,42.2844,0.2419
Colombia,South America,2017,121490,"Other forage products, nes",9.5,26.39,0.36
Other Asia,Other Asia,2017,121490,"Other forage products, nes",8.26,1.553,5.3187
Myanmar,Southeast Asia,2017,121490,"Other forage products, nes",7.92,1.9,4.1684
Morocco,North Africa,2017,121490,"Other forage products, nes",6.96,3.75,1.856
Hong Kong (China),East Asia,2017,121490,"Other forage products, nes",6.55,1.735,3.7752
Estonia,Eastern Europe,2017,121490,"Other forage products, nes",5.88,37.5574,0.1566
North Macedonia,Eastern Europe,2017,121490,"Other forage products, nes",4.71,49.6,0.095
India,Central Asia,2017,121490,"Other forage products, nes",3.8,3.585,1.06
Lesotho,Sub-Saharan Africa,2017,121490,"Other forage products, nes",2.44,7.45,0.3275
Namibia,Sub-Saharan Africa,2017,121490,"Other forage products, nes",1.82,5.0,0.364
Senegal,Sub-Saharan Africa,2017,121490,"Other forage products, nes",1.02,0.5,2.04
Azerbaijan,Eastern Europe,2017,121490,"Other forage products, nes",0.93,14.5,0.0641
Bahrain,Middle East,2017,121490,"Other forage products, nes",0.82,0.14,5.8571
Bahamas,Central America and Caribbean,2017,121490,"Other forage products, nes",0.81,0.15648900000000002,5.1761
Dominican Republic,Central America and Caribbean,2017,121490,"Other forage products, nes",0.73,0.175,4.1714
Mauritius,Sub-Saharan Africa,2017,121490,"Other forage products, nes",0.68,1.209,0.5624
Kenya,Sub-Saharan Africa,2017,121490,"Other forage products, nes",0.68,10.5,0.0648
Angola,Sub-Saharan Africa,2017,121490,"Other forage products, nes",0.36,1.7000000000000002,0.211765
South Korea,East Asia,2017,121490,"Other forage products, nes",0.12,0.1,1.2
Cote d'Ivoire,Sub-Saharan Africa,2017,121490,"Other forage products, nes",0.07,0.024,2.9167
Guatemala,Central America and Caribbean,2017,121490,"Other forage products, nes",0.01,0.048,0.2083
Malawi,Sub-Saharan Africa,2017,121490,"Other forage products, nes",0.0,0.0,
United States,North America,2016,121490,"Other forage products, nes",1351261.26,4660660.0,0.2899
Australia,Oceania,2016,121490,"Other forage products, nes",344145.81,1173150.0,0.2934
European Union,Western Europe,2016,121490,"Other forage products, nes",298781.57,1343660.0,0.2224
Spain,Western Europe,2016,121490,"Other forage products, nes",176347.77,806171.0,0.2187
Canada,North America,2016,121490,"Other forage products, nes",106377.32,373133.0,0.2851
Italy,Western Europe,2016,121490,"Other forage products, nes",76642.79,344702.0,0.2223
France,Western Europe,2016,121490,"Other forage products, nes",33893.34,146163.0,0.2319
Germany,Western Europe,2016,121490,"Other forage products, nes",29626.48,113349.0,0.2614
Netherlands,Western Europe,2016,121490,"Other forage products, nes",18238.67,35599.7,0.5123
Romania,Eastern Europe,2016,121490,"Other forage products, nes",17159.17,77131.0,0.2225
