Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
French Polynesia,Oceania,2007,121490,"Other forage products, nes",17.01,34.553,0.4923
Brunei,Southeast Asia,2007,121490,"Other forage products, nes",16.06,55.985,0.2869
Lesotho,Sub-Saharan Africa,2007,121490,"Other forage products, nes",14.46,42.7575,0.3382
Mauritania,Sub-Saharan Africa,2007,121490,"Other forage products, nes",14.32,32.9,0.4353
Brazil,South America,2007,121490,"Other forage products, nes",13.01,22.869,0.5689
North Macedonia,Eastern Europe,2007,121490,"Other forage products, nes",12.59,48.512,0.2595
New Caledonia,Oceania,2007,121490,"Other forage products, nes",11.09,10.592,1.047
Venezuela,South America,2007,121490,"Other forage products, nes",9.94,22.0,0.4518
Gambia,Sub-Saharan Africa,2007,121490,"Other forage products, nes",8.91,40.22,0.2215
Cape Verde,Sub-Saharan Africa,2007,121490,"Other forage products, nes",8.23,22.82,0.3606
Algeria,North Africa,2007,121490,"Other forage products, nes",7.85,3.563,2.2032
Belarus,Eastern Europe,2007,121490,"Other forage products, nes",7.7,8.046,0.957
Uganda,Sub-Saharan Africa,2007,121490,"Other forage products, nes",7.28,2.0,3.64
Moldova,Eastern Europe,2007,121490,"Other forage products, nes",6.92,31.506,0.2196
Trinidad and Tobago,Central America and Caribbean,2007,121490,"Other forage products, nes",4.73,3.8,1.2447
Eswatini,Sub-Saharan Africa,2007,121490,"Other forage products, nes",4.49,4.296,1.0452
Dominican Republic,Central America and Caribbean,2007,121490,"Other forage products, nes",3.94,0.62,6.3548
Lebanon,Middle East,2007,121490,"Other forage products, nes",3.74,79.754,0.0469
Maldives,Central Asia,2007,121490,"Other forage products, nes",3.65,3.939,0.9266
Burundi,Sub-Saharan Africa,2007,121490,"Other forage products, nes",3.28,25.0,0.1312
Antigua and Barbuda,Central America and Caribbean,2007,121490,"Other forage products, nes",3.27,2.529,1.293
Serbia,Eastern Europe,2007,121490,"Other forage products, nes",3.11,2.076,1.4981
St. Lucia,Central America and Caribbean,2007,121490,"Other forage products, nes",3.02,3.869,0.7806
Honduras,Central America and Caribbean,2007,121490,"Other forage products, nes",2.72,0.017,160.0
Mozambique,Sub-Saharan Africa,2007,121490,"Other forage products, nes",2.41,8.407,0.2867
Sudan,Sub-Saharan Africa,2007,121490,"Other forage products, nes",1.89,0.6,3.15
El Salvador,Central America and Caribbean,2007,121490,"Other forage products, nes",1.64,0.28866,5.6814
Ghana,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.84,0.543,1.547
Cote d'Ivoire,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.75,0.778,0.964
Jamaica,Central America and Caribbean,2007,121490,"Other forage products, nes",0.61,0.041,14.878
Senegal,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.57,0.02,28.5
Seychelles,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.54,0.15374700000000002,3.5123
Benin,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.5,1.172,0.4266
Peru,South America,2007,121490,"Other forage products, nes",0.39,0.1,3.9
Malawi,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.35,0.2,1.75
Kazakhstan,Eastern Europe,2007,121490,"Other forage products, nes",0.32,0.142,2.2535
Fiji,Oceania,2007,121490,"Other forage products, nes",0.28,0.001,280.0
Bhutan,Central Asia,2007,121490,"Other forage products, nes",0.21,0.094,2.234
Vanuatu,Oceania,2007,121490,"Other forage products, nes",0.14,0.025,5.6
Nicaragua,Central America and Caribbean,2007,121490,"Other forage products, nes",0.09,0.046,1.9565
India,Central Asia,2007,121490,"Other forage products, nes",0.08,0.016,5.0
Yemen,Middle East,2007,121490,"Other forage products, nes",0.08,0.28,0.2857
Pakistan,Central Asia,2007,121490,"Other forage products, nes",0.08,0.165,0.4848
Tanzania,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.05,0.73,0.0685
Mali,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.04,0.737,0.0543
Cameroon,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.04,0.023,1.7391
Zimbabwe,Sub-Saharan Africa,2007,121490,"Other forage products, nes",0.01,0.001,10.0
Japan,East Asia,2006,121490,"Other forage products, nes",707135.08,2681900.0,0.2637
South Korea,East Asia,2006,121490,"Other forage products, nes",154054.73,673430.0,0.2288
United States,North America,2006,121490,"Other forage products, nes",20775.48,87200.0,0.2383
Switzerland,Western Europe,2006,121490,"Other forage products, nes",20358.52,111020.0,0.1834
Other Asia,Other Asia,2006,121490,"Other forage products, nes",14912.17,168706.0,0.0884
France,Western Europe,2006,121490,"Other forage products, nes",12159.98,61042.0,0.1992
Norway,Western Europe,2006,121490,"Other forage products, nes",6964.8,24265.5,0.287
United Kingdom,Western Europe,2006,121490,"Other forage products, nes",6146.6,20177.3,0.3046
Austria,Western Europe,2006,121490,"Other forage products, nes",5342.5,30347.1,0.176
European Union,Western Europe,2006,121490,"Other forage products, nes",5236.24,10700.5,0.4893
Spain,Western Europe,2006,121490,"Other forage products, nes",5169.81,12949.3,0.3992
Germany,Western Europe,2006,121490,"Other forage products, nes",5142.0,17096.4,0.3008
Canada,North America,2006,121490,"Other forage products, nes",5023.46,44740.4,0.1123
Italy,Western Europe,2006,121490,"Other forage products, nes",4790.3,21053.3,0.2275
Portugal,Western Europe,2006,121490,"Other forage products, nes",4780.19,25810.7,0.1852
Belgium,Western Europe,2006,121490,"Other forage products, nes",4145.85,16822.3,0.2464
Netherlands,Western Europe,2006,121490,"Other forage products, nes",3188.49,22411.4,0.1423
Denmark,Western Europe,2006,121490,"Other forage products, nes",1891.8,4201.72,0.4502
Poland,Eastern Europe,2006,121490,"Other forage products, nes",1795.1,6421.07,0.2796
Jordan,Middle East,2006,121490,"Other forage products, nes",1401.05,8643.54,0.1621
Philippines,Southeast Asia,2006,121490,"Other forage products, nes",997.42,4281.37,0.233
Egypt,North Africa,2006,121490,"Other forage products, nes",957.73,3328.64,0.2877
Sweden,Western Europe,2006,121490,"Other forage products, nes",793.97,991.02,0.8012
Malta,Western Europe,2006,121490,"Other forage products, nes",651.44,2024.3,0.3218
Saudi Arabia,Middle East,2006,121490,"Other forage products, nes",592.52,2112.0,0.2805
Greece,Western Europe,2006,121490,"Other forage products, nes",553.36,2889.37,0.1915
Faroe Islands,Western Europe,2006,121490,"Other forage products, nes",493.03,1475.1,0.3342
Oman,Middle East,2006,121490,"Other forage products, nes",483.69,1076.69,0.4492
Turkey,Eastern Europe,2006,121490,"Other forage products, nes",425.02,1104.43,0.3848
Thailand,Southeast Asia,2006,121490,"Other forage products, nes",424.37,2209.7,0.192
Bahamas,Central America and Caribbean,2006,121490,"Other forage products, nes",398.34,350.697,1.1359
Bahrain,Middle East,2006,121490,"Other forage products, nes",391.19,983.73,0.3977
Mexico,North America,2006,121490,"Other forage products, nes",387.11,1917.46,0.2019
Kuwait,Middle East,2006,121490,"Other forage products, nes",327.65,1152.06,0.2844
Luxembourg,Western Europe,2006,121490,"Other forage products, nes",324.66,297.554,1.0911
Croatia,Eastern Europe,2006,121490,"Other forage products, nes",310.48,2408.39,0.1289
Macao (China),East Asia,2006,121490,"Other forage products, nes",277.47,1404.28,0.1976
Iceland,Western Europe,2006,121490,"Other forage products, nes",258.75,1185.5,0.2183
Slovakia,Eastern Europe,2006,121490,"Other forage products, nes",250.1,688.824,0.3631
Andorra,Western Europe,2006,121490,"Other forage products, nes",229.14,1445.07,0.1586
Hong Kong (China),East Asia,2006,121490,"Other forage products, nes",216.56,553.608,0.3912
Lithuania,Eastern Europe,2006,121490,"Other forage products, nes",203.84,581.84,0.3503
Finland,Western Europe,2006,121490,"Other forage products, nes",203.76,284.623,0.7159
Indonesia,Southeast Asia,2006,121490,"Other forage products, nes",183.16,457.226,0.4006
Ethiopia,Sub-Saharan Africa,2006,121490,"Other forage products, nes",180.75,1978.36,0.0914
Ireland,Western Europe,2006,121490,"Other forage products, nes",175.45,35.884,4.8894
Estonia,Eastern Europe,2006,121490,"Other forage products, nes",162.82,221.891,0.7338
Lebanon,Middle East,2006,121490,"Other forage products, nes",157.85,376.894,0.4188
Netherlands Antilles,Central America and Caribbean,2006,121490,"Other forage products, nes",148.51,389.832,0.381
Singapore,Southeast Asia,2006,121490,"Other forage products, nes",146.52,338.32,0.4331
Qatar,Middle East,2006,121490,"Other forage products, nes",142.09,391.9,0.3626
Malaysia,Southeast Asia,2006,121490,"Other forage products, nes",140.94,591.648,0.2382
China,East Asia,2006,121490,"Other forage products, nes",118.86,327.344,0.3631
Uruguay,South America,2006,121490,"Other forage products, nes",116.86,642.005,0.182
Vietnam,Southeast Asia,2006,121490,"Other forage products, nes",105.01,332.596,0.3157
Latvia,Eastern Europe,2006,121490,"Other forage products, nes",86.7,127.197,0.6816
Hungary,Eastern Europe,2006,121490,"Other forage products, nes",81.0,387.3,0.2091
Malawi,Sub-Saharan Africa,2006,121490,"Other forage products, nes",76.5,101.89279124167196,0.7508
Czech Republic,Eastern Europe,2006,121490,"Other forage products, nes",76.13,58.65,1.298
Mauritius,Sub-Saharan Africa,2006,121490,"Other forage products, nes",74.79,161.99,0.4617
Mongolia,East Asia,2006,121490,"Other forage products, nes",74.67,1181.03,0.0632
St. Kitts and Nevis,Central America and Caribbean,2006,121490,"Other forage products, nes",73.45,88.155,0.8332
Slovenia,Eastern Europe,2006,121490,"Other forage products, nes",72.58,284.399,0.2552
Botswana,Sub-Saharan Africa,2006,121490,"Other forage products, nes",62.49,791.046,0.079
Israel,Middle East,2006,121490,"Other forage products, nes",57.0,180.535,0.3157
Bosnia and Herzegovina,Eastern Europe,2006,121490,"Other forage products, nes",56.35,420.489,0.134
South Africa,Sub-Saharan Africa,2006,121490,"Other forage products, nes",55.74,64.661,0.862
Australia,Oceania,2006,121490,"Other forage products, nes",53.59,0.569,94.1828
Grenada,Central America and Caribbean,2006,121490,"Other forage products, nes",48.69,69.576,0.6998
Brazil,South America,2006,121490,"Other forage products, nes",48.08,68.104,0.706
Montenegro,Eastern Europe,2006,121490,"Other forage products, nes",47.44,395.096,0.1201
Algeria,North Africa,2006,121490,"Other forage products, nes",46.92,611.2,0.0768
New Zealand,Oceania,2006,121490,"Other forage products, nes",44.77,69.916,0.6403
Romania,Eastern Europe,2006,121490,"Other forage products, nes",44.28,175.089,0.2529
Greenland,North America,2006,121490,"Other forage products, nes",40.52,138.106,0.2934
New Caledonia,Oceania,2006,121490,"Other forage products, nes",28.6,42.646,0.6706
North Macedonia,Eastern Europe,2006,121490,"Other forage products, nes",24.79,86.5,0.2866
Kenya,Sub-Saharan Africa,2006,121490,"Other forage products, nes",23.04,9.218,2.4995
French Polynesia,Oceania,2006,121490,"Other forage products, nes",21.61,50.159,0.4308
Albania,Eastern Europe,2006,121490,"Other forage products, nes",20.68,184.248,0.1122
Russia,Eastern Europe,2006,121490,"Other forage products, nes",20.56,38.906,0.5285
Cyprus,Western Europe,2006,121490,"Other forage products, nes",20.23,53.486,0.3782
Costa Rica,Central America and Caribbean,2006,121490,"Other forage products, nes",18.26,52.302,0.3491
Honduras,Central America and Caribbean,2006,121490,"Other forage products, nes",16.27,51.364,0.3168
Lesotho,Sub-Saharan Africa,2006,121490,"Other forage products, nes",11.58,33.90313781431335,0.3416
Guatemala,Central America and Caribbean,2006,121490,"Other forage products, nes",10.8,2.699,4.0015
Venezuela,South America,2006,121490,"Other forage products, nes",10.62,22.0,0.4827
Panama,Central America and Caribbean,2006,121490,"Other forage products, nes",9.05,3.039,2.978
Serbia,Eastern Europe,2006,121490,"Other forage products, nes",8.82,24.018,0.3672
Belarus,Eastern Europe,2006,121490,"Other forage products, nes",8.7,41.549,0.2094
Brunei,Southeast Asia,2006,121490,"Other forage products, nes",7.96,12.94740379403794,0.6148
Namibia,Sub-Saharan Africa,2006,121490,"Other forage products, nes",7.64,94.434,0.0809
Fiji,Oceania,2006,121490,"Other forage products, nes",6.84,1.195,5.7238
India,Central Asia,2006,121490,"Other forage products, nes",6.76,7.248,0.9327
Cape Verde,Sub-Saharan Africa,2006,121490,"Other forage products, nes",4.36,9.574,0.4554
Morocco,North Africa,2006,121490,"Other forage products, nes",3.83,18.472,0.2073
Antigua and Barbuda,Central America and Caribbean,2006,121490,"Other forage products, nes",3.8,2.477,1.5341
Moldova,Eastern Europe,2006,121490,"Other forage products, nes",3.53,19.76,0.1786
Eswatini,Sub-Saharan Africa,2006,121490,"Other forage products, nes",3.44,1.625,2.1169
Syria,Middle East,2006,121490,"Other forage products, nes",3.24,20.0,0.162
St. Lucia,Central America and Caribbean,2006,121490,"Other forage products, nes",3.09,2.483,1.2445
Mozambique,Sub-Saharan Africa,2006,121490,"Other forage products, nes",2.54,8.059,0.3152
Tunisia,North Africa,2006,121490,"Other forage products, nes",2.24,27.03,0.0829
Bulgaria,Eastern Europe,2006,121490,"Other forage products, nes",2.1,1.156,1.8166
Cote d'Ivoire,Sub-Saharan Africa,2006,121490,"Other forage products, nes",1.73,1.793,0.9649
Dominican Republic,Central America and Caribbean,2006,121490,"Other forage products, nes",1.1,0.18,6.1111
El Salvador,Central America and Caribbean,2006,121490,"Other forage products, nes",0.7,1.53045,0.4574
Trinidad and Tobago,Central America and Caribbean,2006,121490,"Other forage products, nes",0.68,0.122,5.5738
Vanuatu,Oceania,2006,121490,"Other forage products, nes",0.36,0.04,9.0
Sudan,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.35,0.050439667806546164,6.939
Ghana,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.29,0.106,2.7358
Gambia,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.27,0.048,5.625
Jamaica,Central America and Caribbean,2006,121490,"Other forage products, nes",0.25,0.031,8.0645
Madagascar,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.21,1.035,0.2029
Burkina Faso,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.19,0.56,0.3393
Chile,South America,2006,121490,"Other forage products, nes",0.15,0.001601,93.6914
Tanzania,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.12,0.04,3.0
Georgia,Eastern Europe,2006,121490,"Other forage products, nes",0.11,0.016,6.875
Niger,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.1,0.117,0.8547
Yemen,Middle East,2006,121490,"Other forage products, nes",0.08,1.5,0.0533
Seychelles,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.06,0.003,20.0
Barbados,Central America and Caribbean,2006,121490,"Other forage products, nes",0.04,0.021,1.9048
Samoa,Oceania,2006,121490,"Other forage products, nes",0.01,0.3,0.0333
Mali,Sub-Saharan Africa,2006,121490,"Other forage products, nes",0.01,0.011,0.9091
Japan,East Asia,2005,121490,"Other forage products, nes",672877.35,2677230.0,0.2513
South Korea,East Asia,2005,121490,"Other forage products, nes",138178.18,673387.0,0.2052
United States,North America,2005,121490,"Other forage products, nes",15446.71,66.047,233.8745
Other Asia,Other Asia,2005,121490,"Other forage products, nes",13959.72,155811.0,0.0896
Switzerland,Western Europe,2005,121490,"Other forage products, nes",9322.64,52236.9,0.1785
Portugal,Western Europe,2005,121490,"Other forage products, nes",8738.76,52550.8,0.1663
France,Western Europe,2005,121490,"Other forage products, nes",8393.86,39553.0,0.2122
Canada,North America,2005,121490,"Other forage products, nes",6374.87,80932.9,0.0788
United Arab Emirates,Middle East,2005,121490,"Other forage products, nes",6247.34,19066.3,0.3277
Spain,Western Europe,2005,121490,"Other forage products, nes",5722.88,16334.7,0.3504
European Union,Western Europe,2005,121490,"Other forage products, nes",5360.45,11593.6,0.4624
United Kingdom,Western Europe,2005,121490,"Other forage products, nes",5348.47,18490.0,0.2893
Norway,Western Europe,2005,121490,"Other forage products, nes",5287.22,18197.2,0.2906
Austria,Western Europe,2005,121490,"Other forage products, nes",5052.22,30795.3,0.1641
Netherlands,Western Europe,2005,121490,"Other forage products, nes",4593.51,34844.3,0.1318
Belgium,Western Europe,2005,121490,"Other forage products, nes",4536.31,21680.4,0.2092
Italy,Western Europe,2005,121490,"Other forage products, nes",4418.51,21987.6,0.201
Germany,Western Europe,2005,121490,"Other forage products, nes",4287.0,12540.7,0.3418
Egypt,North Africa,2005,121490,"Other forage products, nes",1586.52,5047.94,0.3143
Poland,Eastern Europe,2005,121490,"Other forage products, nes",1461.64,6028.65,0.2424
Denmark,Western Europe,2005,121490,"Other forage products, nes",1411.73,4841.95,0.2916
Bahrain,Middle East,2005,121490,"Other forage products, nes",1215.67,3910.51,0.3109
Philippines,Southeast Asia,2005,121490,"Other forage products, nes",1102.64,5238.28,0.2105
Mexico,North America,2005,121490,"Other forage products, nes",1024.41,9118.65,0.1123
Saudi Arabia,Middle East,2005,121490,"Other forage products, nes",966.64,4494.0,0.2151
Greece,Western Europe,2005,121490,"Other forage products, nes",769.97,2657.17,0.2898
Sweden,Western Europe,2005,121490,"Other forage products, nes",614.83,818.666,0.751
Jordan,Middle East,2005,121490,"Other forage products, nes",546.51,1730.96,0.3157
Malta,Western Europe,2005,121490,"Other forage products, nes",523.48,1844.34,0.2838
Finland,Western Europe,2005,121490,"Other forage products, nes",467.66,2572.64,0.1818
Faroe Islands,Western Europe,2005,121490,"Other forage products, nes",441.19,1331.63,0.3313
Bahamas,Central America and Caribbean,2005,121490,"Other forage products, nes",377.17,345.374,1.0921
Mongolia,East Asia,2005,121490,"Other forage products, nes",355.86,4869.4,0.0731
Latvia,Eastern Europe,2005,121490,"Other forage products, nes",327.58,2981.55,0.1099
Ireland,Western Europe,2005,121490,"Other forage products, nes",275.96,172.233,1.6022
Thailand,Southeast Asia,2005,121490,"Other forage products, nes",250.55,1147.71,0.2183
Oman,Middle East,2005,121490,"Other forage products, nes",250.28,319.206,0.7841
Hong Kong (China),East Asia,2005,121490,"Other forage products, nes",247.46,622.605,0.3975
Macao (China),East Asia,2005,121490,"Other forage products, nes",244.47,1269.56,0.1926
Luxembourg,Western Europe,2005,121490,"Other forage products, nes",201.6,172.553,1.1683
Namibia,Sub-Saharan Africa,2005,121490,"Other forage products, nes",167.02,529.006,0.3157
Singapore,Southeast Asia,2005,121490,"Other forage products, nes",165.04,275.7,0.5986
Qatar,Middle East,2005,121490,"Other forage products, nes",143.04,284.656,0.5025
Botswana,Sub-Saharan Africa,2005,121490,"Other forage products, nes",140.7,1481.68,0.095
Netherlands Antilles,Central America and Caribbean,2005,121490,"Other forage products, nes",136.94,395.49,0.3463
Slovakia,Eastern Europe,2005,121490,"Other forage products, nes",117.91,101.512,1.1615
Iceland,Western Europe,2005,121490,"Other forage products, nes",109.03,546.508,0.1995
Slovenia,Eastern Europe,2005,121490,"Other forage products, nes",107.72,397.49,0.271
Croatia,Eastern Europe,2005,121490,"Other forage products, nes",103.33,678.296,0.1523
Greenland,North America,2005,121490,"Other forage products, nes",72.24,243.707,0.2964
Vietnam,Southeast Asia,2005,121490,"Other forage products, nes",71.77,227.316,0.3157
South Africa,Sub-Saharan Africa,2005,121490,"Other forage products, nes",60.46,88.831,0.6806
Mauritius,Sub-Saharan Africa,2005,121490,"Other forage products, nes",60.07,126.771,0.4738
St. Kitts and Nevis,Central America and Caribbean,2005,121490,"Other forage products, nes",59.96,80.765,0.7424
Eswatini,Sub-Saharan Africa,2005,121490,"Other forage products, nes",58.25,96.224,0.6054
Estonia,Eastern Europe,2005,121490,"Other forage products, nes",55.65,137.453,0.4049
Australia,Oceania,2005,121490,"Other forage products, nes",53.09,76.981,0.6897
Lebanon,Middle East,2005,121490,"Other forage products, nes",49.0,95.0,0.5158
Czech Republic,Eastern Europe,2005,121490,"Other forage products, nes",45.91,84.673,0.5422
Hungary,Eastern Europe,2005,121490,"Other forage products, nes",43.0,50.8,0.8465
New Caledonia,Oceania,2005,121490,"Other forage products, nes",42.67,74.707,0.5712
Chile,South America,2005,121490,"Other forage products, nes",41.36,42.0,0.9848
Israel,Middle East,2005,121490,"Other forage products, nes",41.0,129.859,0.3157
Algeria,North Africa,2005,121490,"Other forage products, nes",37.95,136.66,0.2777
Indonesia,Southeast Asia,2005,121490,"Other forage products, nes",34.88,168.798,0.2066
Venezuela,South America,2005,121490,"Other forage products, nes",34.13,55.049,0.62
French Polynesia,Oceania,2005,121490,"Other forage products, nes",32.04,43.82,0.7312
Malaysia,Southeast Asia,2005,121490,"Other forage products, nes",30.26,106.265,0.2848
Lesotho,Sub-Saharan Africa,2005,121490,"Other forage products, nes",26.9,78.33330000000001,0.3434
Kenya,Sub-Saharan Africa,2005,121490,"Other forage products, nes",25.91,8.425,3.0754
New Zealand,Oceania,2005,121490,"Other forage products, nes",24.66,55.025,0.4482
Tunisia,North Africa,2005,121490,"Other forage products, nes",23.31,307.242,0.0759
Romania,Eastern Europe,2005,121490,"Other forage products, nes",16.91,66.032,0.2561
Lithuania,Eastern Europe,2005,121490,"Other forage products, nes",16.28,24.572,0.6625
Cyprus,Western Europe,2005,121490,"Other forage products, nes",15.78,34.028,0.4637
Russia,Eastern Europe,2005,121490,"Other forage products, nes",15.67,424.363,0.0369
Costa Rica,Central America and Caribbean,2005,121490,"Other forage products, nes",15.08,48.527,0.3108
Grenada,Central America and Caribbean,2005,121490,"Other forage products, nes",15.03,30.787,0.4882
Guatemala,Central America and Caribbean,2005,121490,"Other forage products, nes",14.91,4.111,3.6269
China,East Asia,2005,121490,"Other forage products, nes",13.87,50.818,0.2729
Brazil,South America,2005,121490,"Other forage products, nes",13.43,18.829,0.7133
North Macedonia,Eastern Europe,2005,121490,"Other forage products, nes",11.18,30.072,0.3718
Albania,Eastern Europe,2005,121490,"Other forage products, nes",10.7,76.583,0.1397
Belarus,Eastern Europe,2005,121490,"Other forage products, nes",9.9,80.458,0.123
Bulgaria,Eastern Europe,2005,121490,"Other forage products, nes",7.35,8.22,0.8942
Malawi,Sub-Saharan Africa,2005,121490,"Other forage products, nes",7.02,8.891,0.7896
Panama,Central America and Caribbean,2005,121490,"Other forage products, nes",6.56,2.18,3.0092
Paraguay,South America,2005,121490,"Other forage products, nes",6.11,29.4,0.2078
Morocco,North Africa,2005,121490,"Other forage products, nes",5.81,25.55,0.2274
Bosnia and Herzegovina,Eastern Europe,2005,121490,"Other forage products, nes",5.74,42.59,0.1348
Belize,Central America and Caribbean,2005,121490,"Other forage products, nes",5.56,23.543,0.2362
Mozambique,Sub-Saharan Africa,2005,121490,"Other forage products, nes",5.54,17.559,0.3155
Fiji,Oceania,2005,121490,"Other forage products, nes",4.28,1.137,3.7643
Honduras,Central America and Caribbean,2005,121490,"Other forage products, nes",3.18,0.677,4.6972
Maldives,Central Asia,2005,121490,"Other forage products, nes",3.16,1.511,2.0913
East Timor,Southeast Asia,2005,121490,"Other forage products, nes",2.53,8.016,0.3156
Antigua and Barbuda,Central America and Caribbean,2005,121490,"Other forage products, nes",2.49,1.909,1.3043
St. Lucia,Central America and Caribbean,2005,121490,"Other forage products, nes",2.34,3.505,0.6676
Cape Verde,Sub-Saharan Africa,2005,121490,"Other forage products, nes",2.11,8.553,0.2467
Tanzania,Sub-Saharan Africa,2005,121490,"Other forage products, nes",2.02,47.472,0.0426
Kazakhstan,Eastern Europe,2005,121490,"Other forage products, nes",1.92,10.08,0.1905
Jamaica,Central America and Caribbean,2005,121490,"Other forage products, nes",1.56,1.143,1.3648
Yemen,Middle East,2005,121490,"Other forage products, nes",1.51,3.771,0.4004
Trinidad and Tobago,Central America and Caribbean,2005,121490,"Other forage products, nes",1.42,0.47,3.0213
Nicaragua,Central America and Caribbean,2005,121490,"Other forage products, nes",1.23,4.74,0.2595
St. Vincent and the Grenadines,Central America and Caribbean,2005,121490,"Other forage products, nes",1.22,0.435,2.8046
Cambodia,Southeast Asia,2005,121490,"Other forage products, nes",0.95,3.0,0.3167
Dominican Republic,Central America and Caribbean,2005,121490,"Other forage products, nes",0.87,0.045,19.3333
Gambia,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.82,5.093,0.161
El Salvador,Central America and Caribbean,2005,121490,"Other forage products, nes",0.79,0.20858000000000002,3.7875
Cote d'Ivoire,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.63,0.772,0.8161
India,Central Asia,2005,121490,"Other forage products, nes",0.56,2.8,0.2
Bolivia,South America,2005,121490,"Other forage products, nes",0.4,1.28225,0.312
Barbados,Central America and Caribbean,2005,121490,"Other forage products, nes",0.4,0.542,0.738
Sri Lanka,Central Asia,2005,121490,"Other forage products, nes",0.17,0.015,11.3333
Senegal,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.16,0.053,3.0189
Suriname,South America,2005,121490,"Other forage products, nes",0.09,0.455,0.1978
Uganda,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.07,0.24,0.2917
Ghana,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.06,0.19,0.3158
Sao Tome and Principe,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.05,0.016,3.125
Bhutan,Central Asia,2005,121490,"Other forage products, nes",0.04,1.0,0.04
Argentina,South America,2005,121490,"Other forage products, nes",0.03,0.106,0.283
Seychelles,Sub-Saharan Africa,2005,121490,"Other forage products, nes",0.02,0.001,20.0
Samoa,Oceania,2005,121490,"Other forage products, nes",0.0,0.0,
Japan,East Asia,2004,121490,"Other forage products, nes",623449.8,2639120.0,0.2362
South Korea,East Asia,2004,121490,"Other forage products, nes",106435.8,581796.0,0.1829
Other Asia,Other Asia,2004,121490,"Other forage products, nes",25211.85,213728.0,0.118
France,Western Europe,2004,121490,"Other forage products, nes",17483.57,102623.0,0.1704
Switzerland,Western Europe,2004,121490,"Other forage products, nes",16526.07,75254.4,0.2196
United States,North America,2004,121490,"Other forage products, nes",13845.54,64.038,216.2082
Italy,Western Europe,2004,121490,"Other forage products, nes",10033.96,54619.9,0.1837
Kuwait,Middle East,2004,121490,"Other forage products, nes",8839.24,80181.9,0.1102
European Union,Western Europe,2004,121490,"Other forage products, nes",7786.39,19203.8,0.4055
Norway,Western Europe,2004,121490,"Other forage products, nes",6533.0,21267.7,0.3072
Portugal,Western Europe,2004,121490,"Other forage products, nes",6454.64,36820.0,0.1753
Canada,North America,2004,121490,"Other forage products, nes",6427.15,80897.6,0.0794
Austria,Western Europe,2004,121490,"Other forage products, nes",6062.8,32337.4,0.1875
Germany,Western Europe,2004,121490,"Other forage products, nes",5696.0,21586.1,0.2639
United Kingdom,Western Europe,2004,121490,"Other forage products, nes",5693.32,16360.0,0.348
Belgium,Western Europe,2004,121490,"Other forage products, nes",5130.22,23971.1,0.214
Spain,Western Europe,2004,121490,"Other forage products, nes",4957.29,11865.3,0.4178
Netherlands,Western Europe,2004,121490,"Other forage products, nes",2662.92,16728.0,0.1592
Malta,Western Europe,2004,121490,"Other forage products, nes",1787.11,5660.27,0.3157
Greece,Western Europe,2004,121490,"Other forage products, nes",1774.99,7431.93,0.2388
Denmark,Western Europe,2004,121490,"Other forage products, nes",1595.53,4191.17,0.3807
Philippines,Southeast Asia,2004,121490,"Other forage products, nes",1267.72,6654.36,0.1905
Bahrain,Middle East,2004,121490,"Other forage products, nes",1088.56,3725.56,0.2922
Saudi Arabia,Middle East,2004,121490,"Other forage products, nes",1080.54,6187.0,0.1746
Luxembourg,Western Europe,2004,121490,"Other forage products, nes",853.01,726.621,1.1739
Botswana,Sub-Saharan Africa,2004,121490,"Other forage products, nes",834.18,2642.08,0.3157
Egypt,North Africa,2004,121490,"Other forage products, nes",598.83,2415.47,0.2479
Oman,Middle East,2004,121490,"Other forage products, nes",575.14,562.269,1.0229
Sweden,Western Europe,2004,121490,"Other forage products, nes",458.88,1158.95,0.3959
Mongolia,East Asia,2004,121490,"Other forage products, nes",439.8,3994.69,0.1101
Mexico,North America,2004,121490,"Other forage products, nes",398.98,10731.3,0.0372
Hong Kong (China),East Asia,2004,121490,"Other forage products, nes",377.06,929.449,0.4057
